cell_id,B2_2020,B3_2020,B4_2020,B8_2020,B11_2020,NDVI_2020,NDWI_2020,NDBI_2020,vegetation_2021,built_up_2021,water_2021,other_2021
"4936,25421",1326.5882355780857,1442.6481776490486,1563.0194496741528,1814.864030895489,2380.8448563842653,0.0858885908308119,-0.1286760712470679,0.1419800212103439,0.0,1.0,0.0,0.0
"4937,25421",777.697958001449,936.6994786386692,1015.8999758629031,2027.6862997827693,2056.8169152787877,0.3562313354461092,-0.3853754999053643,0.0020983864900856,0.3883889779288238,0.6116110220711761,0.0,0.0
"4938,25421",524.7024426743914,666.768288679702,706.5150615496029,1941.8520492396844,1689.870914796044,0.4631715631431468,-0.4830397250174589,-0.0600213151485148,0.4958097592059783,0.5041902407940216,0.0,0.0
"4939,25421",587.5717789041765,742.34888245233,836.663215061551,1909.6253536084987,1733.1341636495315,0.3889123253507013,-0.4359442259374009,-0.0398043375482923,0.2773958715507753,0.7226041284492248,0.0,-2.220446049250313e-16
"4940,25421",506.48912865073726,682.3042722664749,826.7558435916019,2103.8281004103337,2126.264841902008,0.4410070658399515,-0.5015365708638713,0.007016005719672,0.333008283932261,0.666991716067739,0.0,0.0
"4941,25421",517.8409847936286,669.8536760801361,706.7868597634578,1982.0702920588983,1768.1384455708449,0.4723899310679538,-0.4910227879368711,-0.0493502499181232,0.5770849827176705,0.4229150172823296,0.0,-1.1102230246251563e-16
"4942,25421",580.8865749456927,730.9766980448964,795.6909630702401,1940.6546512189277,1764.542630943763,0.4165910415624199,-0.4481389243817648,-0.0342967006467736,0.5444223453762528,0.4555776546237472,0.0,0.0
"4943,25421",682.3250301713749,802.0029688631441,889.0315761525485,1486.105831523054,1570.8509437605617,0.2509417853475712,-0.296210603401818,0.0518554492568107,0.1783169521308436,0.8216830478691564,0.0,0.0
"4944,25421",913.8497272507856,1065.288916244269,1135.1779000724132,1744.9268163166807,1733.0183538498693,0.2086316935637674,-0.2361850069004817,0.0226827528696942,0.1623283835711665,0.8376716164288335,0.0,0.0
"4945,25421",518.6640646874255,684.2059570359653,760.7002124064695,1860.2140815833968,1921.3750905141217,0.4097924088655969,-0.4505414545027141,0.0325181819929894,0.5364184061637091,0.463581593836291,0.0,-5.551115123125783e-17
"4946,25421",627.4940671011353,837.322341298577,1111.2427805937743,2009.4528119720048,2315.8063239198686,0.297672204257157,-0.4108078016121926,0.0762088505074263,0.1347442408326414,0.8652557591673585,0.0,1.1102230246251563e-16
"4947,25421",472.4537919382098,685.5415640839983,884.7572145788093,2142.66138064205,2258.704286748736,0.4163404742218953,-0.5089690024711434,0.0351233177268636,0.4868499816556279,0.5131500183443721,0.0,-1.1102230246251563e-16
"4948,25421",578.9160753077487,765.4865604634339,861.48417089066,2038.6658797972525,2083.0147429399017,0.4003021323436929,-0.4487365923893495,0.0197996455985403,0.3981597698264043,0.6018402301735957,0.0,0.0
"4949,25421",763.77039826213,962.5034419502788,1089.8175428433517,1973.2851122375116,2200.136910451367,0.3149872846320951,-0.3653977615270321,0.0600751293403203,0.2111437233282483,0.7888562766717516,0.0,1.1102230246251563e-16
"4950,25421",588.0477673183691,744.2541008930738,796.2467052860256,1856.2068163166816,1729.829915520158,0.4111452994724838,-0.4338212799011557,-0.0248810460531225,0.4339216405661651,0.5660783594338349,0.0,-1.1102230246251563e-16
"4951,25421",522.7293410572058,658.7309341057218,707.4894907072182,1721.9130485155706,1606.3878735216051,0.4136606664146164,-0.4406423257570745,-0.0266947503727284,0.3833973777202773,0.6166026222797227,0.0,0.0
"4952,25421",464.4847646632882,614.2865556360135,605.5591793386448,1973.003403330924,1677.2737050446558,0.5197976229034476,-0.5147159221533207,-0.0695359644297539,0.6101048525691776,0.3898951474308224,0.0,0.0
"4953,25421",486.9629736905631,638.3049963794363,623.754096065654,2017.4719526912888,1734.707511465126,0.523479105079414,-0.5154731005751085,-0.0671258423242383,0.6737308590959121,0.3262691409040879,0.0,-5.551115123125783e-17
"4954,25421",366.2741684769498,552.0109389331409,548.8454405020525,2420.8433840212456,1941.2327492155468,0.6311939278616455,-0.6279378850189534,-0.1042168407603392,0.9420607488365804,0.0579392511634193,0.0,9.020562075079396e-17
"4955,25421",373.9431957518714,582.3140188269381,562.2505189476233,2526.584880521365,2013.2847791455488,0.6379192921116665,-0.6227176978889685,-0.1087596723002048,0.9950759843203894,0.0049240156796107,0.0,-6.591949208711867e-17
"4956,25421",401.1486700458612,569.4570214820187,555.9423895727743,2093.6185324644007,1708.4413516775314,0.5779453810544574,-0.5686246208850247,-0.0931711921945496,0.8408673991542279,0.1591326008457721,0.0,-5.551115123125783e-17
"4957,25421",455.7778711078937,604.0751967173554,616.8567704561924,1876.3560125512945,1626.707916968384,0.49599634705535,-0.5031265961980024,-0.0595953644047086,0.6976944020700176,0.3023055979299823,0.0,0.0
"4958,25421",567.3630750663777,720.2477818006287,789.1960125512927,1863.7266183924723,1777.2804392952005,0.3913568418753422,-0.4249143260443636,-0.0071652434953738,0.4757564639774461,0.5242435360225539,0.0,0.0
"4959,25421",461.8830412744396,630.5598648322484,629.4983152305105,2216.559560704808,1724.7187690079677,0.5342236311574452,-0.5362127004579457,-0.100425973459212,0.7532971595187982,0.2467028404812018,0.0,-2.775557561562892e-17
"4960,25421",440.70779628288767,612.4932367849394,627.4713878831774,2203.961515809804,1867.1854598117336,0.5417197406880918,-0.5497307039372656,-0.0649977504950986,0.7160870488732692,0.2839129511267306,0.0,1.1102230246251563e-16
"4961,25421",391.5844363987454,565.2861211682367,562.6014771904427,2414.4540284817804,1875.9044363987464,0.6159166854308032,-0.6117544338299328,-0.1145379445156701,0.9417228261919014,0.0582771738080985,0.0,4.163336342344337e-17
"4962,25421",439.1900362056489,633.2083321264794,638.230432054068,2589.0801834419544,2040.046642529571,0.6017895003665116,-0.6020014346237244,-0.1138512666542548,0.9134242184331977,0.0865757815668024,0.0,-1.3877787807814457e-17
"4963,25421",396.8813420226895,583.2329423123352,611.6110644460546,2487.4583635047115,2100.9121409606605,0.6168287213462074,-0.6267807763262362,-0.0883959695046683,0.9872844536273582,0.0127155463726417,0.0,4.336808689942018e-17
"4964,25421",345.497948346609,533.3203282645435,557.9410861694436,2483.709563118517,2067.814163649532,0.6368927229134148,-0.6474021111163019,-0.0923866210436393,1.0,0.0,0.0,0.0
"4965,25421",417.2424137098729,615.8949167270102,654.0873859522094,2593.849761042727,2309.078339367613,0.606258488115885,-0.6215188922441324,-0.0601152899722942,1.0,0.0,0.0,0.0
"4966,25421",421.7621240646881,624.4685397055282,639.2171759594511,2576.181298575916,2296.491450639636,0.6097281479172476,-0.6119821589764263,-0.0553439845457438,1.0,0.0,0.0,0.0
"4967,25421",448.9316823557817,653.2560656529093,696.2534491914087,2419.9705430847253,2292.25064928796,0.5678917908858678,-0.582483817043013,-0.0280772956957425,0.9975379921601946,0.0024620078398053,0.0,7.849623728795052e-17
"4968,25421",304.2212889210722,464.8317933864357,464.9696644943286,2023.851218923489,1697.8026068066647,0.6316525451250377,-0.627368967972618,-0.0924548123741299,1.0,0.0,0.0,0.0
"4969,25421",338.66342264059904,520.8903596427718,536.0466521844083,2295.832189234858,1960.656741491676,0.6295906732432707,-0.6329188862955613,-0.0846886756994197,1.0,0.0,0.0,0.0
"4970,25421",479.8212213371961,692.9060197924225,684.4086507361824,2516.997711803046,2171.6171373400944,0.5782476088171845,-0.5701215907335426,-0.0704425192260623,0.9064437020873966,0.0935562979126035,0.0,-8.326672684688674e-17
