cell_id,B11,B2,B3,B4,B5,B6,B7,B8,B8A,BSI,MNDWI,NDBI,NDBI_std,NDVI,NDVI_std,NDWI,brightness,distance_to_boundary_centroid,road_density,building_area_ratio
"4945,25407",1693.2042722664723,524.5940912382326,688.2968814868441,676.2057784214334,1008.5956215302912,1746.692131305816,1985.8663673666404,2099.112961622012,2142.546965966689,-0.0316884231007525,-0.4246794533213782,-0.0732215768149986,0.0996296710123261,0.4761563367155071,0.1045248882147478,-0.4663558997920587,1295.6300712044397,2420.771907070296,0.0412716079030139,0.2358786539128491
"4946,25407",1732.7395703596412,555.6575524981893,706.1443398503496,791.0153077480078,1037.688221095824,1548.130610668596,1717.77713251267,1800.681578566255,1833.998387641804,0.0424506101147238,-0.4226519875444564,0.0004400264496051324,0.0838334310722754,0.3686850383605122,0.0862249790450929,-0.4119455135341946,1253.9972073376773,2540.376529269329,0.0420791795629755,0.184321437656581
"4947,25407",1918.689847936276,941.8861935795306,1111.4485252232669,1208.5000482741966,1398.645078445571,1694.7204199855155,1792.1086748732782,1854.6946657011808,1870.9704127443863,0.0593023291126728,-0.2739180579891229,0.0282897848572859,0.0535261422149784,0.2049707370635363,0.0557423730163737,-0.2434960221417376,1525.221600289644,2664.570688942919,0.0413430316360749,0.2328301074041599
"4948,25407",2318.6035819454487,910.630156891141,1119.913526430122,1221.3392083031604,1515.1077769732062,2019.37771663046,2181.4358870383776,2284.107530774799,2327.55241129616,0.0441883600683387,-0.3681263847950139,0.0081571778855467,0.0775308717975376,0.3178100510915295,0.0867177704846751,-0.3527928368987132,1736.9338740043434,2792.7421705796214,0.0112343083612023,0.1150993358981256
"4949,25407",1837.2105382573004,646.7030895486358,804.6773304368807,880.7683128167985,1136.668491431329,1665.4809413468488,1838.6643301955091,1905.7078300748244,1954.0306541153736,0.0339934706860602,-0.3927058798361738,-0.0094940305356218,0.0686082644841815,0.357409748044346,0.0809812640536023,-0.3921684944842591,1354.6334950518933,2924.368067132043,0.0255392646873632,0.1917020643710305
"4950,25407",1860.1251991310628,732.4732078204196,879.7061597875933,949.8071107892824,1165.5280328264537,1595.0536133236772,1740.1993193338153,1815.2095969104496,1850.769572773352,0.0535076495173858,-0.3600295238522348,0.0229931966043865,0.0676077780860209,0.3021069856867417,0.0750887855472251,-0.33397077157687,1373.4717101134431,3059.002478494758,0.0180307399050413,0.2455852788888655
"4951,25407",1943.091735457397,753.0686555636003,908.0216268404528,1022.2169104513628,1264.451658218681,1720.5261308230731,1871.143581945449,1934.2451267197675,1980.060048274196,0.0554364847370342,-0.3700638861712512,0.009847504292606,0.0601968037284207,0.3027348062602497,0.0715338691096024,-0.3587832070933124,1453.1890538257285,3196.265252732001,0.0255961068074403,0.281436748616268
"4952,25407",1755.9789910692723,543.0998503499873,716.3919237267676,729.4472169925167,1056.619748974172,1821.4677335264284,2083.352879555877,2164.738431088581,2229.6810861694407,-0.0518834809724659,-0.4297459122429941,-0.1025303026845798,0.1019936128878219,0.4950752933936259,0.1142772813861743,-0.4872979882681763,1328.814231233404,3335.831926541523,0.0433973178235948,0.111156501089434
"4953,25407",2218.7932754042945,523.8647163890896,729.919710354815,897.3320685493596,1223.774115375331,1965.910668597632,2213.0240598600017,2308.129490707216,2367.082862659906,0.0314115791867467,-0.4989614746487428,-0.0252686821165264,0.0810295828316139,0.4494823859979811,0.084836921726739,-0.5096819709052561,1540.5438015930472,3477.425151211653,0.0073284795941639,0.1532266511247287
"4954,25407",2244.6884769490684,794.9438909003132,1050.4471107892816,942.5013854694656,1435.6887038377977,2880.4580931692003,3416.46804248129,3631.490658942792,3644.816065652904,-0.1507186726368358,-0.3999704210076774,-0.1993670368393429,0.0680449774057001,0.5593307599745968,0.0710379031391993,-0.5227558230536091,1965.685935312573,3620.807151841628,0.0235825780448761,0.1199052811693594
