cell_id,B11,B2,B3,B4,B5,B6,B7,B8,B8A,BSI,MNDWI,NDBI,NDBI_std,NDVI,NDVI_std,NDWI,brightness,distance_to_boundary_centroid,road_density,building_area_ratio
"4928,25325",1502.2494788473327,292.0872470876763,492.7454322501533,353.00196198651133,810.1902513795218,2336.1250766400985,2762.730165542612,2589.60202329859,2963.7168608215825,-0.2026926745773092,-0.5013850830216704,-0.242862227150701,0.1397548133087566,0.7355331473303747,0.1455818683359085,-0.6236300660487992,1213.4128908645005,11693.647254358046,0.0,0.0
"4929,25325",1737.7419819254808,298.55747355817243,559.0523063545919,337.9997362944384,923.5899164694828,2754.6991190808826,3352.6735182598327,3572.615410382877,3645.542556375978,-0.3044081326764937,-0.5114686749553755,-0.3444228836472752,0.1408184303835269,0.8093216627314571,0.1408140928819179,-0.6973884531357626,1543.5877765344826,11680.419622299794,0.0074385654239617,0.0191327104968717
"4930,25325",1374.549071832123,224.86133979015327,365.6995964487489,281.046811945117,637.7610169491525,1750.907384987893,2182.028410008071,2227.146368038741,2412.5399112187247,-0.2294993229012686,-0.5704452118342492,-0.2694086015708534,0.1382101705405682,0.7782082829242559,0.1311323276168158,-0.6797554975656658,1052.0773305084745,11669.45566714078,0.0170070207076799,0.0814066094739229
"4927,25326",1949.7877188233165,352.7630391626057,634.6976628767363,526.9219003789925,1059.0462461649508,2395.7424652589766,2791.627458942427,3080.906199242012,3102.834596643201,-0.1866769509879439,-0.5053077993050223,-0.247229378055791,0.1269645882561467,0.7077971269154539,0.1263880360073944,-0.6436981928303355,1599.39029507309,11547.220689076545,0.0069804172910085,0.0
"4928,25326",1565.1031565799915,287.424151243329,484.48904280685775,355.14164868854283,831.5778925854424,2323.2201657772207,2805.071761099124,2738.763994549788,2980.36436925173,-0.1899515770745739,-0.5270820098566493,-0.2279760483436096,0.155595425123149,0.7342777456620821,0.1532409408662451,-0.6348599386554277,1274.0380095378662,11531.52011694665,0.0,0.0
"4929,25326",1938.517578871385,310.65701562566346,612.4753991337944,361.4103700479811,1030.818218971593,3113.1164547152976,3769.341524776019,3962.097437476114,4085.5108063351854,-0.3020408328275849,-0.5066096549071878,-0.3408243398109212,0.1151148429821697,0.8149379769598066,0.1133805379339657,-0.7101034252787259,1719.5688014840125,11518.106689576203,0.0014376396735484,0.0068889419317089
"4930,25326",1773.5004908126016,360.95492193012063,563.3554556888247,493.78864382343016,915.3575723181692,2213.377143470658,2662.300760759533,2846.7477376606644,2938.99156415841,-0.1887473298127651,-0.5205740107191338,-0.2440243495090625,0.1509318082198304,0.7001413244177781,0.1414945666549598,-0.6469663252846669,1408.314058713457,11506.98841605755,0.0107829962562777,0.0063960252831925
"4927,25327",2275.3137433925995,411.3515713599231,744.0328976453628,674.4927054300821,1296.008313310908,2677.055261893321,3054.603652090341,3359.7378664103794,3389.724401729938,-0.1581403777645681,-0.5146496392064002,-0.2159133149192797,0.1476141161358187,0.6482318203968247,0.1419800006390799,-0.6231594477256636,1812.5432292167227,11385.339728910452,0.00627606080546,0.0
"4928,25327",2306.7003268109,409.5555113142755,780.8782681090457,580.7873040168774,1356.078569064657,2929.0704143052108,3321.340612460174,3685.0850328879264,3686.850251313442,-0.2083340705422686,-0.4985101026030673,-0.2630711406630404,0.1554771415164001,0.7081927307569911,0.1320069726355137,-0.6520768205575482,1900.3389796984195,11369.416084777582,0.0,0.0
"4929,25327",1888.8025886943176,298.34173451864933,565.5144913145555,356.12910762473183,994.6210237958928,2744.502815321888,3295.455141759044,3491.9297921801744,3633.808166769848,-0.2392673289043189,-0.5271031302024194,-0.2810250700642102,0.1412479611397145,0.7777006464735718,0.1391559596127165,-0.68346026740874,1601.5379411352378,11355.81159164674,0.000212825733243,0.0
