cell_id,road_density,building_area_ratio
"4947,25340",0.009195530980388694,0.0
"4915,25341",0.001478213575571361,0.012294896466100897
"4916,25341",0.020158129343111092,0.08215797339056766
"4917,25341",0.024754753706047315,0.021416059620349686
"4918,25341",5.1770702517756554e-05,0.0
"4919,25341",0.007169968499628808,0.0
"4920,25341",0.007842913331065281,0.0
"4921,25341",0.017883703653848997,0.22034039446796475
"4922,25341",0.03330604008735167,0.13322112590718435
"4923,25341",0.022867684412759808,0.19871115851833698
"4924,25341",0.010774734364617069,0.06713446917939797
"4925,25341",0.04836422032402332,0.1275254800176187
"4926,25341",0.01959797928324535,0.008261628033381048
"4927,25341",0.023243722907496624,0.0
"4928,25341",0.0035999271614055384,0.024609290307278427
"4929,25341",0.0,0.0
"4930,25341",0.0,0.0
"4931,25341",0.0,0.0
"4932,25341",0.0068739791191771635,0.0
"4933,25341",0.0,0.0
"4934,25341",0.005068862504968863,0.0
"4935,25341",0.00456478609301036,0.0
"4936,25341",0.0,0.0
"4937,25341",0.0,0.0
"4938,25341",0.0032146140432253605,0.0
"4939,25341",0.015622686299413626,0.0740676821533033
"4940,25341",0.023342347835820704,0.1981334707753339
"4941,25341",0.02196603752501678,0.2426812001316451
"4942,25341",0.019663596046778378,0.27404099415003336
"4943,25341",0.018153189090396753,0.29339800831637
"4944,25341",0.02707099486715979,0.24562434065297675
"4945,25341",0.023431262868495686,0.09977399570614864
"4946,25341",0.01432280574509747,2.7821126831229313e-05
"4947,25341",0.007835464082778753,0.0
"4948,25341",0.0007031708001725772,0.0
"4915,25342",0.004352504723791822,0.003197454235354364
"4916,25342",0.03042592115161892,0.01563096031824459
"4917,25342",0.005059325646814587,0.0
"4918,25342",0.0,0.0
"4919,25342",0.00781637958127794,0.0
"4920,25342",0.0,0.015678704604770013
"4921,25342",0.023264558396288992,0.09166022595266643
"4922,25342",0.010506755616018666,0.10854319858358831
"4923,25342",0.028523094949724655,0.11423297853137006
"4924,25342",0.04215477689574256,0.021544141239662862
"4925,25342",0.026919789384205056,0.019395982526659618
"4926,25342",0.007511605792553575,0.0
"4927,25342",0.010265361771831726,0.0
"4928,25342",0.01682925622185223,0.018368398924003226
"4929,25342",0.0025219876059235,0.02469473248275343
"4930,25342",0.006875627841789791,0.03287790571085512
"4931,25342",0.0,0.0010878096377939291
"4932,25342",0.000614265098543358,0.0
"4933,25342",0.01262969389615006,0.0
"4934,25342",0.0028605046206639584,0.0
"4935,25342",0.0,0.0
"4936,25342",0.0,0.0
"4937,25342",0.0,0.0
"4938,25342",0.006302688944127391,0.0
"4939,25342",0.010520196304444628,0.0060782934972382924
"4940,25342",0.01883647352412131,0.10947345568924219
"4941,25342",0.025472966566010172,0.2718455304667059
"4942,25342",0.02719316568500621,0.27367381261325224
"4943,25342",0.014495035934252718,0.23937138711948944
"4944,25342",0.024596235494693225,0.22922417911500895
"4945,25342",0.014305391861887676,0.2958952522280394
"4946,25342",0.019570814802376792,0.0
"4947,25342",0.01191558739170177,0.0
"4948,25342",0.007303703873099249,0.0
"4949,25342",0.010682878258755652,0.0
"4950,25342",0.00751744147231008,0.0
"4951,25342",0.008583629447507322,0.0
"4952,25342",0.02040325546545103,0.0
"4917,25343",0.0023236893828485605,0.0
"4918,25343",0.00843668361862089,0.0
"4919,25343",0.0006210964129967309,0.0
"4920,25343",0.01276744147600349,0.057337407527181285
"4921,25343",0.03224523987174586,0.2419827573150897
"4922,25343",0.018562657727798703,0.19065212355234465
"4923,25343",0.019794381529494955,0.2122876517435437
"4924,25343",0.027254296577576827,0.08333676757259198
"4925,25343",0.028290560878762576,0.0
"4926,25343",0.010664232539148406,0.0
"4927,25343",0.0,0.0
"4928,25343",0.008237967513778095,0.0
"4929,25343",0.010034374762877,0.012946515760958417
"4930,25343",0.006406671210601264,0.02846363101444911
"4931,25343",0.0,0.0
"4932,25343",0.005634761195617856,0.0
"4933,25343",0.0006369605811184527,0.0
"4934,25343",0.0,0.0
"4935,25343",0.0021100622956567736,0.0
"4936,25343",0.006811260458475846,0.0
"4937,25343",0.012756157625968465,0.0
"4938,25343",0.003904559273004593,0.0
"4939,25343",0.0,0.0
"4940,25343",0.0063583693303346945,0.0
"4941,25343",0.023936088356786903,0.12394949179861288
"4942,25343",0.04374306371957616,0.252565350917236
"4943,25343",0.035595095533245094,0.19125491831075628
"4944,25343",0.017632092765297248,0.2652890238188839
"4945,25343",0.01018357158164545,0.15912351000017444
"4946,25343",0.008105444049302897,0.10674714166764714
"4947,25343",0.030696932257641495,0.006283614443728193
"4948,25343",0.003509372912278626,0.0
"4949,25343",0.009217721531180757,0.0
"4950,25343",0.0020441987318710947,0.0
"4951,25343",0.0,0.0
"4952,25343",0.026915239376624923,0.0
"4917,25344",0.008255992872207,0.0
"4918,25344",0.0042639986224303145,0.0
"4919,25344",0.014352573955272941,0.08334805797020114
"4920,25344",0.018372285109744865,0.1664832767616097
"4921,25344",0.016885260672952533,0.1982048071390078
"4922,25344",0.02218538392054134,0.1687984888282351
"4923,25344",0.02510020337902852,0.24666380929566903
"4924,25344",0.030864740864604577,0.17780909227385575
"4925,25344",0.023128952915787232,0.0
"4926,25344",0.01273001239995045,0.0
"4927,25344",0.00111855645854154,0.0
"4928,25344",0.009949601556459395,0.0
"4929,25344",0.006233132008370902,0.0
"4930,25344",0.0,0.0
"4931,25344",0.0,0.0
"4932,25344",0.007987285158167795,0.0024547069506450445
"4933,25344",0.0,0.0
"4934,25344",0.002958847222353568,0.0
"4935,25344",0.007584232896620488,0.0
"4936,25344",0.006563830631597532,0.0
"4937,25344",0.0035719660131357605,0.0
"4938,25344",0.0,0.0
"4939,25344",0.004178122771074964,0.0
"4940,25344",0.0029993089589535594,0.0
"4941,25344",0.01729466397079655,0.15095756377146874
"4942,25344",0.026240443955781904,0.2729518236194308
"4943,25344",0.03296981158139105,0.337200807156581
"4944,25344",0.02117459539637948,0.11306524913229223
"4945,25344",0.0019397690526524354,0.006111705666495816
"4946,25344",0.012053537789212415,0.11122481829433728
"4947,25344",0.012773077012316867,0.0
"4948,25344",0.020703892959207458,0.0
"4949,25344",0.0015070740858108272,0.0
"4950,25344",0.0,0.0
"4951,25344",0.01539640752914378,0.0
"4952,25344",0.015134358449155868,0.0
"4917,25345",0.0022041074557048,0.0
"4918,25345",0.007050672611356073,0.0026062324066457596
"4919,25345",0.013421804461815295,0.1286279268286309
"4920,25345",0.01930149197548445,0.18541089253851945
"4921,25345",0.02477686224280386,0.2424612990431154
"4922,25345",0.018153779851321734,0.17616452822697964
"4923,25345",0.02581633632469688,0.21521727591377093
"4924,25345",0.029533845119694032,0.1378318375823574
"4925,25345",0.015867089925318465,0.02385361187680379
"4926,25345",0.0026648596630718946,0.0
"4927,25345",0.008526471357314953,0.0
"4928,25345",0.0,0.0
"4929,25345",0.0024459365289294507,0.0
"4930,25345",0.007324711417879201,0.0
"4931,25345",0.0,0.0
"4932,25345",0.009037036469827894,0.041912763086499105
"4933,25345",0.010745775351476585,0.0
"4934,25345",0.004381907791624928,0.0
"4935,25345",0.006893023306085923,0.0
"4936,25345",0.004463504858107179,0.0
"4937,25345",0.005349048729187889,0.003210597663764936
"4938,25345",0.000669586253806354,0.0
"4939,25345",0.009986671864293759,0.0
"4940,25345",0.006187535629267621,0.0
"4941,25345",0.02105574207004068,0.044978149309150624
"4942,25345",0.01319799801435037,0.12485692501288098
"4943,25345",0.01012484709670389,0.0615041608042197
"4944,25345",0.00638120642034562,0.02891063171399036
"4945,25345",0.0,0.0
"4946,25345",0.0,0.0
"4947,25345",0.011413892543616952,0.0
"4948,25345",0.023093720932456544,0.0
"4949,25345",0.012167896589715834,0.0
"4950,25345",0.0136920062244204,0.0
"4951,25345",0.001992402068538366,0.0
"4952,25345",0.006223275840776951,0.0
"4917,25346",0.007734640575344758,0.0
"4918,25346",0.012208998186887327,0.07817506935715843
"4919,25346",0.01274468288186929,0.1644069847788002
"4920,25346",0.025914900961915698,0.169726453705909
"4921,25346",0.02812573882790977,0.19923443582190928
"4922,25346",0.02992084321153304,0.2504925888592192
"4923,25346",0.036518255090817076,0.25471564034449395
"4924,25346",0.027855325638142265,0.11405469212343143
"4925,25346",0.015840291190621563,0.0
"4926,25346",0.00472592438236384,0.0
"4927,25346",0.009227935547326087,0.0
"4928,25346",0.002279049831072916,0.0
"4929,25346",0.0,0.0
"4930,25346",0.004758025328445261,0.0
"4931,25346",0.008474069011728248,0.06357894061604231
"4932,25346",0.01763002519006319,0.1347323899262397
"4933,25346",0.0,0.0005740562383304176
"4934,25346",0.0006017717123193095,0.0
"4935,25346",0.010850541753034544,0.0
"4936,25346",0.007644269371529868,0.001995840945028479
"4937,25346",0.006967032475513212,0.0017203630026634052
"4938,25346",0.011061385940722474,0.0
"4939,25346",0.0,0.0
"4940,25346",0.0,0.0
"4941,25346",0.012284754922570825,0.0
"4942,25346",0.005227893169122599,0.0
"4943,25346",0.0,0.0
"4944,25346",0.006139909131560344,0.0
"4945,25346",0.0,0.0
