system:index,B11,B2,B3,B4,B8,NDBI,NDVI,NDWI,built_up,cell_id,other,vegetation,water,.geo
"4930,25327",2143.2257575229264,356.5340667387287,616.3156316468497,464.7189406883087,3500.2248509362244,-0.23526438909608569,0.7608893556261936,-0.696681207287584,0,"4930,25327",0,1.0,0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:3857""}},""type"":""Polygon"",""coordinates"":[[[1232500.0,6331750.0],[1232750.0,6331750.0],[1232750.0,6332000.0],[1232500.0,6332000.0],[1232500.0,6331750.0]]]}"
"4931,25327",2432.888322835618,442.4836359145363,749.7633691490676,652.3287637396566,3302.611708040015,-0.14982088128676121,0.6735968096462972,-0.6298987597611551,0,"4931,25327",0,1.0,0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:3857""}},""type"":""Polygon"",""coordinates"":[[[1232750.0,6331750.0],[1233000.0,6331750.0],[1233000.0,6332000.0],[1232750.0,6332000.0],[1232750.0,6331750.0]]]}"
"4927,25328",1752.653223485394,371.00877824147375,623.1535832493884,544.5184558929344,2521.1898114836677,-0.15044876251789013,0.6294217833163295,-0.5818020933607942,0.006650457665903891,"4927,25328",1.0581813203458523E-16,0.993349542334096,0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:3857""}},""type"":""Polygon"",""coordinates"":[[[1231750.0,6332000.0],[1232000.0,6332000.0],[1232000.0,6332250.0],[1231750.0,6332250.0],[1231750.0,6332000.0]]]}"
"4928,25328",2494.315288774025,459.16711669575795,791.4153350627312,745.1929467583442,3525.0593122269693,-0.1669979395785246,0.649264338298196,-0.6300720159879156,9.64385252620717E-6,"4928,25328",1.2739375526704677E-17,0.9999903561474738,0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:3857""}},""type"":""Polygon"",""coordinates"":[[[1232000.0,6332000.0],[1232250.0,6332000.0],[1232250.0,6332250.0],[1232000.0,6332250.0],[1232000.0,6332000.0]]]}"
"4929,25328",1991.4310399614837,404.0442994703903,664.6390226287922,604.0280982185848,3127.952301396246,-0.21852132750624695,0.6776999710621476,-0.6437261297085639,0.009997688395746645,"4929,25328",0.004912159038372738,0.9850901525658806,0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:3857""}},""type"":""Polygon"",""coordinates"":[[[1232250.0,6332000.0],[1232500.0,6332000.0],[1232500.0,6332250.0],[1232250.0,6332250.0],[1232250.0,6332000.0]]]}"
"4930,25328",2245.0677467501228,375.84828117477144,684.026779008185,465.7924025036112,3825.4846798266763,-0.2538433766893579,0.7757276293694336,-0.6930066285605286,0,"4930,25328",0,1.0,0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:3857""}},""type"":""Polygon"",""coordinates"":[[[1232500.0,6332000.0],[1232750.0,6332000.0],[1232750.0,6332250.0],[1232500.0,6332250.0],[1232500.0,6332000.0]]]}"
"4931,25328",2491.7256410256414,438.5138670852957,789.8407116692832,603.4879905808477,3696.4930402930413,-0.18932245747349685,0.7136073309504196,-0.64306390859884,0,"4931,25328",0,1.0,0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:3857""}},""type"":""Polygon"",""coordinates"":[[[1232750.0,6332000.0],[1233000.0,6332000.0],[1233000.0,6332250.0],[1232750.0,6332250.0],[1232750.0,6332000.0]]]}"
"4926,25329",1642.727272727273,328.72727272727275,510.8181818181819,342.81818181818187,3110.2727272727275,-0.30809479191968103,0.8007232032855587,-0.7174950481889826,0,"4926,25329",0,1.0,0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:3857""}},""type"":""Polygon"",""coordinates"":[[[1231500.0,6332250.0],[1231750.0,6332250.0],[1231750.0,6332500.0],[1231500.0,6332500.0],[1231500.0,6332250.0]]]}"
"4927,25329",1970.459946236556,425.32324835241,721.5975633021145,543.3834894207414,3222.075763093993,-0.21201584670167412,0.6753652566516303,-0.6014713063431848,0.08470959683575047,"4927,25329",5.551115123125783E-17,0.9152904031642495,0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:3857""}},""type"":""Polygon"",""coordinates"":[[[1231750.0,6332250.0],[1232000.0,6332250.0],[1232000.0,6332500.0],[1231750.0,6332500.0],[1231750.0,6332250.0]]]}"
"4928,25329",2000.5215025282896,546.5671610883695,807.3417577654703,733.6219841078732,2892.4869010353955,-0.1366871836560251,0.5316657446965503,-0.5054301404429352,0.34757530236499484,"4928,25329",5.551115123125783E-17,0.6524246976350051,0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:3857""}},""type"":""Polygon"",""coordinates"":[[[1232000.0,6332250.0],[1232250.0,6332250.0],[1232250.0,6332500.0],[1232000.0,6332500.0],[1232000.0,6332250.0]]]}"
"4929,25329",1990.1954057307953,419.25509751986465,679.1703395136041,565.2416132915957,3149.4253503491427,-0.18177067660202093,0.6662607888517733,-0.6067911404584553,0.02514251598490101,"4929,25329",1.1796119636642288E-16,0.9527578768970032,0.022099607118095676,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:3857""}},""type"":""Polygon"",""coordinates"":[[[1232250.0,6332250.0],[1232500.0,6332250.0],[1232500.0,6332500.0],[1232250.0,6332500.0],[1232250.0,6332250.0]]]}"
"4930,25329",2477.7870611331737,529.2819248504763,840.9795005250402,799.349096014243,3259.267098114408,-0.12249177879661974,0.5938651620286192,-0.5776018329168399,0,"4930,25329",0,1.0,0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:3857""}},""type"":""Polygon"",""coordinates"":[[[1232500.0,6332250.0],[1232750.0,6332250.0],[1232750.0,6332500.0],[1232500.0,6332500.0],[1232500.0,6332250.0]]]}"
"4931,25329",2549.0,418.5,796.0,451.0,4972.0,-0.32216460577050926,0.8336713995943205,-0.723994452149792,0,"4931,25329",0,1.0,0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:3857""}},""type"":""Polygon"",""coordinates"":[[[1232750.0,6332250.0],[1233000.0,6332250.0],[1233000.0,6332500.0],[1232750.0,6332500.0],[1232750.0,6332250.0]]]}"
"4932,25329",1776.7733376105584,298.92649282800977,516.4632235002977,378.2682049401952,2957.032399981668,-0.24879267489571455,0.7735493857966254,-0.7024415368384928,0.009693715013880675,"4932,25329",4.683753385137379E-17,0.9903062849861193,0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:3857""}},""type"":""Polygon"",""coordinates"":[[[1233000.0,6332250.0],[1233250.0,6332250.0],[1233250.0,6332500.0],[1233000.0,6332500.0],[1233000.0,6332250.0]]]}"
"4933,25329",1866.4718309859154,411.79812206572774,625.8231611893585,607.0628586332812,2874.388106416276,-0.21839606731910366,0.6817720905300887,-0.6592423840614523,0.10153061224489793,"4933,25329",-2.7755575615628914E-17,0.8984693877551021,0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:3857""}},""type"":""Polygon"",""coordinates"":[[[1233250.0,6332250.0],[1233500.0,6332250.0],[1233500.0,6332500.0],[1233250.0,6332500.0],[1233250.0,6332250.0]]]}"
"4924,25330",1638.1624571708246,304.01718061673944,538.2724669603515,363.2876896720503,2608.789109153202,-0.19819365067431394,0.7419676474099248,-0.6456963059081666,0,"4924,25330",0,1.0,0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:3857""}},""type"":""Polygon"",""coordinates"":[[[1231000.0,6332500.0],[1231250.0,6332500.0],[1231250.0,6332750.0],[1231000.0,6332750.0],[1231000.0,6332500.0]]]}"
"4925,25330",1562.6637592508691,298.1555278658814,534.3447364446464,348.46012686905317,2899.477911191664,-0.2744197256765691,0.776174259842421,-0.6794090386680329,0,"4925,25330",1.1102230246251565E-16,0.9999999999999999,0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:3857""}},""type"":""Polygon"",""coordinates"":[[[1231250.0,6332500.0],[1231500.0,6332500.0],[1231500.0,6332750.0],[1231250.0,6332750.0],[1231250.0,6332500.0]]]}"
"4926,25330",1671.6544389522412,280.08597672517766,518.0591990036188,344.58173432452367,3543.4244735920247,-0.3436434246400571,0.8133404629020752,-0.7382955072539236,0,"4926,25330",0,1.0,0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:3857""}},""type"":""Polygon"",""coordinates"":[[[1231500.0,6332500.0],[1231750.0,6332500.0],[1231750.0,6332750.0],[1231500.0,6332750.0],[1231500.0,6332500.0]]]}"
"4927,25330",1558.6467645642776,267.4809436687534,474.52243620606725,328.27808858931206,3073.0950361097784,-0.3190105535673643,0.8002700469079992,-0.7302019812588879,0,"4927,25330",0,1.0,0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:3857""}},""type"":""Polygon"",""coordinates"":[[[1231750.0,6332500.0],[1232000.0,6332500.0],[1232000.0,6332750.0],[1231750.0,6332750.0],[1231750.0,6332500.0]]]}"
"4928,25330",1195.7854886856057,224.25713047664922,344.1809436687535,291.26133365430957,2071.784150216662,-0.26906705751924376,0.7566999030682947,-0.7146260829143716,0.030544348043794325,"4928,25330",3.122502256758253E-17,0.9694556519562056,0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:3857""}},""type"":""Polygon"",""coordinates"":[[[1232000.0,6332500.0],[1232250.0,6332500.0],[1232250.0,6332750.0],[1232000.0,6332750.0],[1232000.0,6332500.0]]]}"
"4929,25330",1650.8424795377973,446.6086856042376,599.2907366393845,600.1301492537323,2191.101511795861,-0.11561504673542862,0.5376312108244967,-0.5349210094413517,0.34425945362978966,"4929,25330",-5.551115123125783E-17,0.6557405463702104,0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:3857""}},""type"":""Polygon"",""coordinates"":[[[1232250.0,6332500.0],[1232500.0,6332500.0],[1232500.0,6332750.0],[1232250.0,6332750.0],[1232250.0,6332500.0]]]}"
"4930,25330",1690.220451892043,424.05586841563166,614.0007112933777,647.0334945598331,2264.439441953559,-0.14734024372610285,0.5709401057709099,-0.5726738548660993,0.11876011574868803,"4930,25330",-8.326672684688674E-17,0.8812398842513121,0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:3857""}},""type"":""Polygon"",""coordinates"":[[[1232500.0,6332500.0],[1232750.0,6332500.0],[1232750.0,6332750.0],[1232500.0,6332750.0],[1232500.0,6332500.0]]]}"
"4931,25330",1190.5201036746614,240.56326679143328,367.816051748211,293.14427561417654,2125.020341324306,-0.2836168177044996,0.7633922568936674,-0.7068909339640055,4.601249758805458E-4,"4931,25330",3.415236843329339E-18,0.9995398750241195,0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:3857""}},""type"":""Polygon"",""coordinates"":[[[1232750.0,6332500.0],[1233000.0,6332500.0],[1233000.0,6332750.0],[1232750.0,6332750.0],[1232750.0,6332500.0]]]}"
"4932,25330",1391.1321545450123,316.9066428955214,465.3886924241687,447.82493039613206,2101.470053240857,-0.21305965638585642,0.6737823584713918,-0.6454730353755939,0,"4932,25330",0,1.0,0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:3857""}},""type"":""Polygon"",""coordinates"":[[[1233000.0,6332500.0],[1233250.0,6332500.0],[1233250.0,6332750.0],[1233000.0,6332750.0],[1233000.0,6332500.0]]]}"
"4933,25330",1620.8913026266305,456.84858771599886,650.3643930246825,691.6524316620806,1912.6258585538671,-0.04407650592483322,0.43532805405248715,-0.42130322028768774,0,"4933,25330",2.7755575615628914E-17,0.8034835214803977,0.19651647851960227,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:3857""}},""type"":""Polygon"",""coordinates"":[[[1233250.0,6332500.0],[1233500.0,6332500.0],[1233500.0,6332750.0],[1233250.0,6332750.0],[1233250.0,6332500.0]]]}"
"4934,25330",1419.1075641989892,383.7633179327386,562.964532072633,521.0762007091432,1957.8643279252155,-0.12943526123595597,0.5520463218839641,-0.5046979062757604,0,"4934,25330",-2.7755575615628914E-17,0.8023840206185567,0.1976159793814433,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:3857""}},""type"":""Polygon"",""coordinates"":[[[1233500.0,6332500.0],[1233750.0,6332500.0],[1233750.0,6332750.0],[1233500.0,6332750.0],[1233500.0,6332500.0]]]}"
"4935,25330",1286.6878861296188,239.70314960629918,379.15947910357363,313.87325863113256,2080.7794064203517,-0.23965760037138356,0.7439395559596697,-0.6944102109867344,0,"4935,25330",1.1102230246251565E-16,0.9999999999999999,0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:3857""}},""type"":""Polygon"",""coordinates"":[[[1233750.0,6332500.0],[1234000.0,6332500.0],[1234000.0,6332750.0],[1233750.0,6332750.0],[1233750.0,6332500.0]]]}"
"4922,25331",1321.567901234568,280.1111111111111,461.8703703703703,316.037037037037,3013.29012345679,-0.38488474507985376,0.8051465486892176,-0.7282560876990244,0,"4922,25331",0,1.0,0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:3857""}},""type"":""Polygon"",""coordinates"":[[[1230500.0,6332750.0],[1230750.0,6332750.0],[1230750.0,6333000.0],[1230500.0,6333000.0],[1230500.0,6332750.0]]]}"
"4923,25331",1829.6839235062687,346.0095617165339,609.0616158843446,428.6954524659167,3088.61007411474,-0.23413839446281995,0.7287659641829526,-0.6424131372724095,0,"4923,25331",1.0690233420707074E-16,0.9982634445947427,0.0017365554052571938,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:3857""}},""type"":""Polygon"",""coordinates"":[[[1230750.0,6332750.0],[1231000.0,6332750.0],[1231000.0,6333000.0],[1230750.0,6333000.0],[1230750.0,6332750.0]]]}"
"4924,25331",2070.1832267016116,372.9192361057582,724.7740740383875,444.10739131272663,4147.275264009869,-0.3321519518614645,0.8034968215173496,-0.7006420095605482,0,"4924,25331",0,1.0,0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:3857""}},""type"":""Polygon"",""coordinates"":[[[1231000.0,6332750.0],[1231250.0,6332750.0],[1231250.0,6333000.0],[1231000.0,6333000.0],[1231000.0,6332750.0]]]}"
"4925,25331",1524.3264999951612,276.4821471781024,492.9428264467611,307.3078147836271,3219.474253994988,-0.3466176618240719,0.8208951619336884,-0.7356191930940283,0,"4925,25331",0,1.0,0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:3857""}},""type"":""Polygon"",""coordinates"":[[[1231250.0,6332750.0],[1231500.0,6332750.0],[1231500.0,6333000.0],[1231250.0,6333000.0],[1231250.0,6332750.0]]]}"
"4926,25331",1258.0914299470396,228.6712710640347,366.17418391911406,271.94009147809345,2470.3175541646606,-0.31618109135004885,0.7951321577237396,-0.7360731355246408,0,"4926,25331",0,1.0,0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:3857""}},""type"":""Polygon"",""coordinates"":[[[1231500.0,6332750.0],[1231750.0,6332750.0],[1231750.0,6333000.0],[1231500.0,6333000.0],[1231500.0,6332750.0]]]}"
"4927,25331",1094.8531872893607,228.6341694752047,351.93576311988437,249.78517091959543,2158.4248242657686,-0.3257476066867024,0.7921479391932715,-0.718419865504783,0,"4927,25331",0,1.0,0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:3857""}},""type"":""Polygon"",""coordinates"":[[[1231750.0,6332750.0],[1232000.0,6332750.0],[1232000.0,6333000.0],[1231750.0,6333000.0],[1231750.0,6332750.0]]]}"
"4928,25331",1018.7459749638903,211.85385652383255,330.24066923447293,232.73490611458826,1976.1220221473282,-0.3184423446809386,0.7888608328133568,-0.7134695493865747,0,"4928,25331",0,1.0,0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:3857""}},""type"":""Polygon"",""coordinates"":[[[1232000.0,6332750.0],[1232250.0,6332750.0],[1232250.0,6333000.0],[1232000.0,6333000.0],[1232000.0,6332750.0]]]}"
"4929,25331",1140.2109966297537,201.58025517573415,315.07278767453056,256.6177226769377,2127.929123736158,-0.30116837273526254,0.7846044410640423,-0.7415972378035005,7.79978622808116E-4,"4929,25331",-1.8648277366750676E-17,0.9992200213771919,0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:3857""}},""type"":""Polygon"",""coordinates"":[[[1232250.0,6332750.0],[1232500.0,6332750.0],[1232500.0,6333000.0],[1232250.0,6333000.0],[1232250.0,6332750.0]]]}"
"4930,25331",1348.830033702455,334.7702599903707,458.0320077034187,420.5497014925372,2127.0835917188256,-0.19995650519146776,0.6401178745540677,-0.6147186338294465,0.21161494092384153,"4930,25331",-5.551115123125783E-17,0.7883850590761585,0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:3857""}},""type"":""Polygon"",""coordinates"":[[[1232500.0,6332750.0],[1232750.0,6332750.0],[1232750.0,6333000.0],[1232500.0,6333000.0],[1232500.0,6332750.0]]]}"
"4931,25331",1397.662397688976,403.2955705344247,540.4521088107847,522.88252768416,1978.7056620125177,-0.16501145783356658,0.5787293176342618,-0.5564668217995549,0.21199048618667504,"4931,25331",-2.168404344971009E-17,0.7855540255563365,0.0024554882569885134,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:3857""}},""type"":""Polygon"",""coordinates"":[[[1232750.0,6332750.0],[1233000.0,6332750.0],[1233000.0,6333000.0],[1232750.0,6333000.0],[1232750.0,6332750.0]]]}"
"4932,25331",2287.12082330284,691.2796389022633,936.3656523832453,1118.4061001444393,2729.431665864227,-0.08634403231511799,0.4196966040192158,-0.4882407694243412,0.007443499696674986,"4932,25331",-8.153200337090993E-17,0.9925565003033251,0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:3857""}},""type"":""Polygon"",""coordinates"":[[[1233000.0,6332750.0],[1233250.0,6332750.0],[1233250.0,6333000.0],[1233000.0,6333000.0],[1233000.0,6332750.0]]]}"
"4933,25331",1604.395074626866,541.2763601348098,754.7832113625425,786.9071593644683,1852.4244053923937,-0.0031069034452922816,0.32449384159475086,-0.291268414553703,0.006962031410990962,"4933,25331",0,0.5666592841529527,0.4263786844360563,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:3857""}},""type"":""Polygon"",""coordinates"":[[[1233250.0,6332750.0],[1233500.0,6332750.0],[1233500.0,6333000.0],[1233250.0,6333000.0],[1233250.0,6332750.0]]]}"
"4934,25331",1639.7617140105915,432.0574289841118,618.004602792489,668.9716225324989,2189.0279826673086,-0.15632405679301242,0.5640423639500387,-0.5730261046974782,4.0443335997457857E-4,"4934,25331",1.2836953722228372E-16,0.9908906200348582,0.008704946605167121,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:3857""}},""type"":""Polygon"",""coordinates"":[[[1233500.0,6332750.0],[1233750.0,6332750.0],[1233750.0,6333000.0],[1233500.0,6333000.0],[1233500.0,6332750.0]]]}"
"4935,25331",1374.9292297138775,262.0071630246753,409.82734177718555,341.21955341697674,2372.814884775218,-0.2652446139611909,0.7512611483014312,-0.7040857670674566,0,"4935,25331",0,1.0,0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:3857""}},""type"":""Polygon"",""coordinates"":[[[1233750.0,6332750.0],[1234000.0,6332750.0],[1234000.0,6333000.0],[1233750.0,6333000.0],[1233750.0,6332750.0]]]}"
"4936,25331",1611.39294678181,272.337633470881,419.11609307865774,337.3329646488282,2927.3617114051135,-0.286721728319249,0.7939914666659363,-0.7484068561734272,0,"4936,25331",1.1102230246251565E-16,0.9999999999999999,0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:3857""}},""type"":""Polygon"",""coordinates"":[[[1234000.0,6332750.0],[1234250.0,6332750.0],[1234250.0,6333000.0],[1234000.0,6333000.0],[1234000.0,6332750.0]]]}"
"4921,25332",2053.831210047717,359.01719636265403,734.282524534077,429.8666381561176,4182.183960565406,-0.3411338632345789,0.8134450308617279,-0.701119382787342,0,"4921,25332",0,1.0,0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:3857""}},""type"":""Polygon"",""coordinates"":[[[1230250.0,6333000.0],[1230500.0,6333000.0],[1230500.0,6333250.0],[1230250.0,6333250.0],[1230250.0,6333000.0]]]}"
"4922,25332",1673.3120130909622,312.8364786026823,589.6984276617704,361.13960727117524,3457.929040233365,-0.32617842503121447,0.7924321188966084,-0.6942081256930914,0,"4922,25332",0,1.0,0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:3857""}},""type"":""Polygon"",""coordinates"":[[[1230500.0,6333000.0],[1230750.0,6333000.0],[1230750.0,6333250.0],[1230500.0,6333250.0],[1230500.0,6333000.0]]]}"
"4923,25332",1986.690962927297,343.272503610977,655.4552286952329,387.1789215214247,4028.7396437168936,-0.33671207890751315,0.8225716162659076,-0.7204937168068374,0,"4923,25332",0,1.0,0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:3857""}},""type"":""Polygon"",""coordinates"":[[[1230750.0,6333000.0],[1231000.0,6333000.0],[1231000.0,6333250.0],[1230750.0,6333250.0],[1230750.0,6333000.0]]]}"
"4924,25332",1426.8237650457374,257.0434135772746,435.68692344727924,306.21501203659085,2849.3102936928226,-0.3277438784992323,0.8020663842926097,-0.735475233921995,0,"4924,25332",0,1.0,0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:3857""}},""type"":""Polygon"",""coordinates"":[[[1231000.0,6333000.0],[1231250.0,6333000.0],[1231250.0,6333250.0],[1231000.0,6333250.0],[1231000.0,6333000.0]]]}"
"4925,25332",1695.5752190659587,369.84333654309074,576.5856283100619,576.4299181511785,2461.6532450649943,-0.19035861885846453,0.6329930848463868,-0.6223778225801861,0,"4925,25332",0,1.0,0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:3857""}},""type"":""Polygon"",""coordinates"":[[[1231250.0,6333000.0],[1231500.0,6333000.0],[1231500.0,6333250.0],[1231250.0,6333250.0],[1231250.0,6333000.0]]]}"
