system:index,B11,B2,B3,B4,B8,NDBI,NDVI,NDWI,built_up,cell_id,other,vegetation,water,.geo
"4930,25329",2635.0532689585857,674.3625302469969,984.3733392685921,1137.5403369401433,3014.3603045244895,-0.057104173479646234,0.44545891672331467,-0.495656332893097,0.02341152357094055,"4930,25329",0.3135732179457982,0.6630152584832613,0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:3857""}},""type"":""Polygon"",""coordinates"":[[[1232500.0,6332250.0],[1232750.0,6332250.0],[1232750.0,6332500.0],[1232500.0,6332500.0],[1232500.0,6332250.0]]]}"
"4931,25329",2292.5,391.5,712.5,493.5,4584.5,-0.3332848625854297,0.8056321386372588,-0.7309797998867283,0,"4931,25329",0,1.0,0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:3857""}},""type"":""Polygon"",""coordinates"":[[[1232750.0,6332250.0],[1233000.0,6332250.0],[1233000.0,6332500.0],[1232750.0,6332500.0],[1232750.0,6332250.0]]]}"
"4932,25329",2181.153155217451,417.1125521286835,647.5158562852299,641.4568764034649,2601.4251867467115,-0.09260010074756664,0.6099675693272535,-0.604531735201719,0.009693715013880671,"4932,25329",5.0306980803327406E-17,0.9903062849861193,0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:3857""}},""type"":""Polygon"",""coordinates"":[[[1233000.0,6332250.0],[1233250.0,6332250.0],[1233250.0,6332500.0],[1233000.0,6332500.0],[1233000.0,6332250.0]]]}"
"4933,25329",2148.6264997391763,491.41914449660936,723.0031298904539,811.2639540949401,2370.6476264997395,-0.06418292903021632,0.5367487057010315,-0.5573268102002078,0.16785714285714282,"4933,25329",0,0.8321428571428572,0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:3857""}},""type"":""Polygon"",""coordinates"":[[[1233250.0,6332250.0],[1233500.0,6332250.0],[1233500.0,6332500.0],[1233250.0,6332500.0],[1233250.0,6332250.0]]]}"
"4924,25330",1568.7811062163457,307.4501223690647,534.1754038179139,368.28754282917225,2787.3589574155594,-0.2352342346999767,0.7323497078941488,-0.6465692521328781,0,"4924,25330",5.898059818321144E-17,0.9923384735506539,0.0076615264493460865,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:3857""}},""type"":""Polygon"",""coordinates"":[[[1231000.0,6332500.0],[1231250.0,6332500.0],[1231250.0,6332750.0],[1231000.0,6332750.0],[1231000.0,6332500.0]]]}"
"4925,25330",1573.6309847455082,299.21718773599173,545.4161758042595,381.3882344056789,2989.2687660474267,-0.2745044616994328,0.7512258915620509,-0.6684595581803937,0,"4925,25330",0,1.0,0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:3857""}},""type"":""Polygon"",""coordinates"":[[[1231250.0,6332500.0],[1231500.0,6332500.0],[1231500.0,6332750.0],[1231250.0,6332750.0],[1231250.0,6332500.0]]]}"
"4926,25330",1680.9176040166549,271.01200716148327,528.6357957420304,360.3808041100683,3391.4476121900852,-0.31778235004997746,0.7923488591509201,-0.7186872961809763,0,"4926,25330",0,1.0,0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:3857""}},""type"":""Polygon"",""coordinates"":[[[1231500.0,6332500.0],[1231750.0,6332500.0],[1231750.0,6332750.0],[1231500.0,6332750.0],[1231500.0,6332500.0]]]}"
"4927,25330",1581.1601974000987,262.6558883004336,475.561636976409,362.1751757342326,2877.2576215695753,-0.275656091151118,0.766460979049514,-0.7085231344588151,0,"4927,25330",0,1.0,0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:3857""}},""type"":""Polygon"",""coordinates"":[[[1231750.0,6332500.0],[1232000.0,6332500.0],[1232000.0,6332750.0],[1231750.0,6332750.0],[1231750.0,6332500.0]]]}"
"4928,25330",1313.2234039480034,237.66945594607643,380.3404573904679,324.9742802118443,1890.4400481463679,-0.18352127214071584,0.7130434470458807,-0.6672601144468059,0.018671340118826367,"4928,25330",0.00662500361101221,0.9747036562701614,0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:3857""}},""type"":""Polygon"",""coordinates"":[[[1232000.0,6332500.0],[1232250.0,6332500.0],[1232250.0,6332750.0],[1232000.0,6332750.0],[1232000.0,6332500.0]]]}"
"4929,25330",1836.6569186326446,502.5642224362069,674.3951949927787,733.2378141550323,1962.1200192585488,-0.02056327672653762,0.44353554834761333,-0.4681910348294322,0.30633901144931586,"4929,25330",0.07621642962378068,0.6125335824129264,0.004910976513977025,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:3857""}},""type"":""Polygon"",""coordinates"":[[[1232250.0,6332500.0],[1232500.0,6332500.0],[1232500.0,6332750.0],[1232250.0,6332750.0],[1232250.0,6332500.0]]]}"
"4930,25330",1824.130446299805,474.07472014284815,674.8552591560635,743.179486299019,2075.130063673024,-0.0749355754152239,0.5056412191485312,-0.5216512648912228,0.13740742557261268,"4930,25330",0.18851341409583586,0.6740791603315515,0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:3857""}},""type"":""Polygon"",""coordinates"":[[[1232500.0,6332500.0],[1232750.0,6332500.0],[1232750.0,6332750.0],[1232500.0,6332750.0],[1232500.0,6332500.0]]]}"
"4931,25330",1335.4952173008971,253.40188782936806,408.5124171939525,354.10188485874767,1953.6348438938933,-0.1931667794072738,0.7069317423651377,-0.6614997134779651,4.601249758805458E-4,"4931,25330",0.01784097487123915,0.9816989001528803,0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:3857""}},""type"":""Polygon"",""coordinates"":[[[1232750.0,6332500.0],[1233000.0,6332500.0],[1233000.0,6332750.0],[1232750.0,6332750.0],[1232750.0,6332500.0]]]}"
"4932,25330",1471.90851365213,295.19543300932975,450.0111561568902,464.95120890929576,1798.6333463586207,-0.10609775660040024,0.6019596647540785,-0.6004467127080743,0,"4932,25330",0,1.0,0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:3857""}},""type"":""Polygon"",""coordinates"":[[[1233000.0,6332500.0],[1233250.0,6332500.0],[1233250.0,6332750.0],[1233000.0,6332750.0],[1233000.0,6332500.0]]]}"
"4933,25330",1664.1806773420947,431.2874052374257,615.561954434789,694.4205280972259,1677.3068031115758,0.0316738796923845,0.3995897899432032,-0.4047920526860091,0,"4933,25330",0.028825052885470825,0.7564302801447184,0.21474466696981082,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:3857""}},""type"":""Polygon"",""coordinates"":[[[1233250.0,6332500.0],[1233500.0,6332500.0],[1233500.0,6332750.0],[1233250.0,6332750.0],[1233250.0,6332500.0]]]}"
"4934,25330",1561.8645105834305,395.6729665842912,568.9258622542169,564.9192435801006,1903.7558826689572,-0.07295970720091947,0.532072697427769,-0.503995637960672,0.02190721649484536,"4934,25330",0.06445446735395205,0.7379295532646046,0.17570876288659795,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:3857""}},""type"":""Polygon"",""coordinates"":[[[1233500.0,6332500.0],[1233750.0,6332500.0],[1233750.0,6332750.0],[1233500.0,6332750.0],[1233500.0,6332500.0]]]}"
"4935,25330",1474.102483343429,268.0674136886736,423.3852816474864,398.30844942459123,2071.889551786796,-0.17409994667963744,0.6887859438176386,-0.6654496211494665,0,"4935,25330",0,1.0,0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:3857""}},""type"":""Polygon"",""coordinates"":[[[1233750.0,6332500.0],[1234000.0,6332500.0],[1234000.0,6332750.0],[1233750.0,6332750.0],[1233750.0,6332500.0]]]}"
"4922,25331",1421.1296296296296,320.4753086419753,543.0617283950617,450.12962962962956,2621.179012345679,-0.29588315452720293,0.7069018115534169,-0.6552804852916431,0,"4922,25331",0,1.0,0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:3857""}},""type"":""Polygon"",""coordinates"":[[[1230500.0,6332750.0],[1230750.0,6332750.0],[1230750.0,6333000.0],[1230500.0,6333000.0],[1230500.0,6332750.0]]]}"
"4923,25331",1984.2356940250709,372.7418977033582,630.4558056546803,547.1686064598775,3023.3388873638937,-0.19168546353941054,0.6728119657364089,-0.6262380008161594,0,"4923,25331",1.0690233420707074E-16,0.9982634445947427,0.0017365554052571938,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:3857""}},""type"":""Polygon"",""coordinates"":[[[1230750.0,6332750.0],[1231000.0,6332750.0],[1231000.0,6333000.0],[1230750.0,6333000.0],[1230750.0,6332750.0]]]}"
"4924,25331",1954.3534022585375,329.36150080937335,635.7930027749944,431.35007322901436,4144.721590033146,-0.3571388152681643,0.8088662004005374,-0.7321202299174948,0,"4924,25331",-4.0657581468206416E-17,0.9990557220354008,9.442779645992123E-4,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:3857""}},""type"":""Polygon"",""coordinates"":[[[1231000.0,6332750.0],[1231250.0,6332750.0],[1231250.0,6333000.0],[1231000.0,6333000.0],[1231000.0,6332750.0]]]}"
"4925,25331",1608.207995779978,270.3050804804631,498.88635461734293,384.0833696293931,2985.222001219547,-0.2923999679123675,0.7713884198662976,-0.7117328955609991,0,"4925,25331",0,1.0,0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:3857""}},""type"":""Polygon"",""coordinates"":[[[1231250.0,6332750.0],[1231500.0,6332750.0],[1231500.0,6333000.0],[1231250.0,6333000.0],[1231250.0,6332750.0]]]}"
"4926,25331",1341.8184304285028,238.74538276360144,403.4319740009629,312.1018199325952,2247.1756716417913,-0.24511354865772791,0.7510137827304202,-0.6913236327207515,0,"4926,25331",1.1102230246251565E-16,0.9999999999999999,0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:3857""}},""type"":""Polygon"",""coordinates"":[[[1231500.0,6332750.0],[1231750.0,6332750.0],[1231750.0,6333000.0],[1231500.0,6333000.0],[1231500.0,6332750.0]]]}"
"4927,25331",1172.3054983148766,234.3860616273473,376.44028887818973,292.40319691863266,1978.891665864227,-0.25685433389402795,0.7435731568937863,-0.6804213002458022,0,"4927,25331",0.01848838217026627,0.9815116178297337,0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:3857""}},""type"":""Polygon"",""coordinates"":[[[1231750.0,6332750.0],[1232000.0,6332750.0],[1232000.0,6333000.0],[1231750.0,6333000.0],[1231750.0,6332750.0]]]}"
"4928,25331",1101.9564660568128,212.77937891189217,348.16710158883023,262.5088541165142,1942.5425613866157,-0.2755252602444155,0.7616557424264714,-0.6958899405771332,0,"4928,25331",0,1.0,0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:3857""}},""type"":""Polygon"",""coordinates"":[[[1232000.0,6332750.0],[1232250.0,6332750.0],[1232250.0,6333000.0],[1232000.0,6333000.0],[1232000.0,6332750.0]]]}"
"4929,25331",1275.4011218103046,212.8957342320655,351.97092922484336,285.5696726047183,2063.552551757343,-0.2356706747202389,0.7569378476966552,-0.7082494314439546,0,"4929,25331",0,1.0,0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:3857""}},""type"":""Polygon"",""coordinates"":[[[1232250.0,6332750.0],[1232500.0,6332750.0],[1232500.0,6333000.0],[1232250.0,6333000.0],[1232250.0,6332750.0]]]}"
"4930,25331",1505.5012132883974,358.2221569571499,506.87261434761683,497.2221906596052,1862.8701974000974,-0.0941160830768138,0.5616195310072115,-0.5533636416122772,0.16402661556683276,"4930,25331",8.326672684688674E-17,0.8359733844331672,0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:3857""}},""type"":""Polygon"",""coordinates"":[[[1232500.0,6332750.0],[1232750.0,6332750.0],[1232750.0,6333000.0],[1232500.0,6333000.0],[1232500.0,6332750.0]]]}"
