cell_id,B11,B2,B3,B4,B5,B6,B7,B8,B8A,BSI,MNDWI,NDBI,NDBI_std,NDVI,NDVI_std,NDWI,brightness,distance_to_boundary_centroid,road_density,building_area_ratio,vegetation,built_up,water,other
"4922,25386",1715.4199324813148,453.75190740294266,628.0931323848573,602.0419435736685,951.5716276826632,1973.2817892452404,2379.2110441282903,2418.886361224986,2569.7036990595657,-0.1183493870556062,-0.4768507549223457,-0.1682072637481603,0.1172397351232409,0.5887962955648947,0.1196062681512133,-0.5714988065286241,1348.4390680009667,2647.90746822816,0.0057680310775502,0.1187836209227653,0.749973468147305,0.2451060791710483,0.0,0.0049204526816467
"4923,25386",2000.3334555100107,489.06737882806937,679.4197492163021,710.1139474318799,1066.8291584277813,1996.356932722452,2319.1773330118194,2367.646443211964,2499.3942609115047,-0.0273783959280778,-0.4894093183865173,-0.0786684923062496,0.1057811940160135,0.5120494923226262,0.1170323053553522,-0.5275377758232872,1439.5107463226454,2526.7178795387063,0.0103325444475812,0.1168867468409136,0.6249264344084362,0.3652326602282705,0.0,0.0098409053632934
"4924,25386",2274.919426091153,537.5688256571025,761.562459609357,816.2452857487351,1199.5128574873422,2073.0668579696207,2363.1618953460365,2449.436643356648,2586.609158427783,0.0152119700050721,-0.4890253988889327,-0.030409448932629,0.0972221450031147,0.4643395200938764,0.121791107634351,-0.4883351914401749,1580.3809778152902,2410.450861230768,0.0062407581964703,0.0774603162859146,0.7397659408194969,0.2592982083763469,0.0,0.0009358508041563
"4925,25386",1805.6919893899224,606.7662165420793,794.9898480829522,855.12565710152,1136.382884012541,1786.088396431158,2030.0766337111208,2028.9549312756235,2151.794005305044,0.0132426409361297,-0.3925266943428934,-0.0381167286503629,0.0841191580188635,0.3740198900237099,0.0991329802647625,-0.4050087641675073,1367.6875126597552,2299.8531312059017,0.0370996979956144,0.0505833551136002,0.4244421074974191,0.5160107671082211,0.0,0.0595471253943598
"4926,25386",1699.5408150470255,524.6657101519178,693.8537641668687,727.1447697130465,1020.5991367253456,1731.70693031107,1995.7571401012808,2000.4778731613249,2124.2111695201384,-0.0006032029269961,-0.413258249576132,-0.053187913070745,0.0942495597423448,0.4110463984241283,0.1170263194716687,-0.4334771714667287,1278.9059283819647,2195.7814976070404,0.0232907441521468,0.0658377642153831,0.5175447905913225,0.4472209090295132,0.0,0.0352343003791642
"4927,25386",1769.3499975886211,518.8022232939481,695.135857246203,724.5668000964565,1016.698157704366,1753.8189245237547,2033.75579455028,2043.648816011578,2161.7073354232,0.0075267613925676,-0.4210879663350877,-0.0365639552370481,0.0892290010631788,0.4083238464261159,0.1230228215763052,-0.4281389502062414,1317.706545695686,2099.206835934724,0.0164538025261625,0.0213428648895125,0.5563681270441585,0.4387114202741948,0.0,0.0049204526816467
"4928,25386",2091.101065830723,870.7397781528826,1101.6813986014004,1221.88296599952,1491.0445333976395,1887.9170388232485,2049.672495780085,2030.9914106583103,2144.7493802749004,0.0658522595386649,-0.3166421111552208,0.0197224157283545,0.0638836879950858,0.2369264365948266,0.0759425537001584,-0.2825512593847347,1615.8717578972785,2011.2093841463668,0.0292351836956714,0.1114504514403839,0.1422493222317631,0.8577506777682369,0.0,0.0
"4929,25386",2737.1345936821854,1561.67964793827,1845.2184422474104,2018.26173137208,2329.4673016638567,2652.346496262364,2777.370870508805,2752.09080781288,2862.8886568603857,0.049779402839987,-0.2189299458645046,-0.0061547927657595,0.0553945781477491,0.1691493322546561,0.0595993679337956,-0.2152966034290936,2341.293999276589,1932.9608902814416,0.0024013662302427,0.0519335632744176,0.0692915512933072,0.9184073170025758,0.0,0.0123011317041167
"4930,25386",2562.9092404147614,1278.246756691586,1552.4869496021236,1664.8405931999062,2027.128097419826,2651.644972269113,2898.949047504225,2898.0364215095296,3037.3751579455056,-0.0108975059168758,-0.292843227432518,-0.0681001447645266,0.0828449732534732,0.308659037519139,0.0855651358498619,-0.3274125398203784,2167.492226911023,1865.688414998968,0.0,0.0309975769112497,0.3178322993950739,0.682167700604926,0.0,0.0
"4931,25386",2274.8694043887176,526.4232843019058,772.8288256571024,769.189539426092,1240.3007571738628,2358.1623004581656,2707.1851603568903,2794.1559344104207,2986.6058355437704,-0.0301621841391398,-0.5058602000119531,-0.0792849277437681,0.1226843894949918,0.5481103127324534,0.1208385755358959,-0.5391285701823695,1658.392991319028,1810.615737470872,0.0010332939423068,0.0193901723029702,0.8559947515171394,0.1440052484828605,0.0,0.0
"4932,25386",2040.5652230528128,1325.9212346274433,1473.9203858210774,1550.6062551241885,1699.75174825175,1809.0946853146888,1881.7420689655205,1836.8266988184264,1918.6826718109503,0.0724894321207784,-0.1786726749117334,0.0628458204292871,0.0569285422240128,0.0878730562317963,0.037548619446825,-0.1140868583670762,1729.3628189052351,1768.8827230062975,0.0141250817158921,0.4560524506199802,0.0178583488504472,0.9776071163252902,0.0,0.0045345348242626
"4933,25386",1861.993416927904,731.0654834820366,898.0762044851706,893.0153894381496,1183.2711405835562,2008.7012008681,2334.358123945024,2340.6784615384654,2479.6025126597574,-0.0687765031146128,-0.3988250646771579,-0.1027982316028891,0.1212343408250881,0.4590376614706189,0.1190623302113183,-0.4385504655726664,1516.8596129732357,1741.44861940214,0.0137106486945455,0.1125440524146447,0.4736755781531905,0.5008345473665927,0.0,0.0254898744802168
"4934,25386",1882.2892404147613,940.7849963829292,1095.0359054738385,1199.0173715939252,1363.3136387750203,1624.4691198456742,1759.0704798649645,1715.7181191222608,1797.3156305763232,0.0761411497568889,-0.2832786196451983,0.0667818236537738,0.0717487109164704,0.1678267457217433,0.0554099523571311,-0.2034276314762348,1477.5621919459873,1728.994212528308,0.0108243797217277,0.4480207651505918,0.1331706046368032,0.8668293953631969,0.0,0.0
"4935,25386",1669.90117193152,697.0928816011583,848.892852664578,876.6084591270812,1135.1385387026785,1728.879368217993,1968.101027248617,1947.1891873643624,2057.0481263564066,-0.0191742040003928,-0.3515386128017773,-0.0607457648904551,0.0950357287134136,0.3704088041892772,0.1051206919453683,-0.379568450795292,1344.6828237279988,1731.8426958620269,0.034754213845279,0.1992235525466962,0.3660623836216464,0.6314773900375302,0.0,0.0024602263408233
"4936,25386",1815.8475186882108,601.3779744393548,784.9413021461305,810.1547673016644,1131.970909090911,1924.837598263808,2222.7117675428067,2224.157800819874,2358.748227634438,-0.0503173215812521,-0.4363831082921397,-0.0957437363792772,0.0971547123689457,0.4764432947671804,0.1076621189729257,-0.4808004887858765,1420.3713998070918,1749.9193283919667,0.0053480069627689,0.1586632166717222,0.5850900635799667,0.4147845131163833,0.0,0.0001254233036498
"4937,25386",2327.977130455756,1966.0562044851724,2118.130542560891,2251.348787074997,2459.869573185439,2559.7217699541875,2612.3102869544305,2529.533605015678,2557.1326742223328,0.0243306018166815,-0.0949559418301763,-0.0234021181174461,0.0544992228581454,0.0808342500581446,0.0467235762854842,-0.1147445860337206,2309.240665541358,1782.7609663994406,0.0085945539560739,0.7132231384234023,0.0201449121554477,0.9798550878445522,0.0,0.0
"4938,25386",2214.0797974439392,1475.693465155537,1661.0304702194376,1680.3691439594909,1861.476349168076,2052.540713768994,2128.93604533398,2085.088714733545,2160.601263564025,0.0644810266284793,-0.1785841513223084,0.0562930392542522,0.0648691061058493,0.1123938886929032,0.0527071382760032,-0.1168892034325753,1918.478836508322,1829.572682433907,0.0075619730394953,0.5217059970045079,0.0449787262781117,0.9550212737218882,0.0,0.0
"4939,25386",2116.0686665059097,1013.0059609356176,1176.5811429949376,1248.493923318063,1497.4278707499425,1853.7657294429728,1981.616778394022,1980.0185290571528,2092.4912997347506,0.0577562023238372,-0.3009199423161668,0.0355438149882921,0.0627588535717596,0.2290911242962734,0.0697331625428197,-0.2544517025534425,1630.263101036897,1889.3163889077207,0.0243428924894228,0.0834873666374893,0.1112408223909542,0.8789182722457525,0.0,0.0098409053632934
